movieId,title,genres,times_rated,mean_rating,title_words
370,Naked Gun 33 1/3: The Final Insult (1994),Action Comedy,58,3.060344827586207,Naked Gun 33 1/3: The Final Insult
371,"Paper, The (1994)",Comedy Drama,21,3.3095238095238093,"Paper, The"
372,Reality Bites (1994),Comedy Drama Romance,21,2.761904761904762,Reality Bites
373,Red Rock West (1992),Thriller,11,3.6363636363636362,Red Rock West
374,Richie Rich (1994),Children Comedy,25,2.2,Richie Rich
376,"River Wild, The (1994)",Action Thriller,40,3.25,"River Wild, The"
377,Speed (1994),Action Romance Thriller,171,3.5292397660818713,Speed
378,Speechless (1994),Comedy Romance,7,2.7857142857142856,Speechless
379,Timecop (1994),Action Sci-Fi Thriller,21,2.5,Timecop
380,True Lies (1994),Action Adventure Comedy Romance Thriller,178,3.497191011235955,True Lies
381,When a Man Loves a Woman (1994),Drama Romance,11,3.8181818181818183,When a Man Loves a Woman
382,Wolf (1994),Drama Horror Romance Thriller,16,3.15625,Wolf
383,Wyatt Earp (1994),Western,21,3.0952380952380953,Wyatt Earp
384,Bad Company (1995),Action Crime Drama,2,3.25,Bad Company
385,"Man of No Importance, A (1994)",Drama,1,4.0,"Man of No Importance, A"
386,S.F.W. (1994),Drama,1,3.0,S.F.W.
387,"Low Down Dirty Shame, A (1994)",Action Comedy,4,2.375,"Low Down Dirty Shame, A"
388,Boys Life (1995),Drama,2,3.0,Boys Life
389,"Colonel Chabert, Le (1994)",Drama Romance War,2,4.5,"Colonel Chabert, Le"
390,Faster Pussycat! Kill! Kill! (1965),Action Crime Drama,5,3.7,Faster Pussycat! Kill! Kill!
391,Jason's Lyric (1994),Crime Drama,1,4.5,Jason's Lyric
393,Street Fighter (1994),Action Adventure Fantasy,10,2.5,Street Fighter
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action Fantasy,12,2.4166666666666665,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension)
406,Federal Hill (1994),Drama,1,3.0,Federal Hill
407,In the Mouth of Madness (1995),Horror Thriller,8,3.4375,In the Mouth of Madness
408,8 Seconds (1994),Drama,2,3.0,8 Seconds
409,Above the Rim (1994),Crime Drama,1,2.0,Above the Rim
410,Addams Family Values (1993),Children Comedy Fantasy,84,3.1011904761904763,Addams Family Values
412,"Age of Innocence, The (1993)",Drama,15,3.5,"Age of Innocence, The"
413,Airheads (1994),Comedy,26,2.7884615384615383,Airheads
414,"Air Up There, The (1994)",Comedy,6,2.3333333333333335,"Air Up There, The"
415,Another Stakeout (1993),Comedy Thriller,16,2.53125,Another Stakeout
416,Bad Girls (1994),Western,8,2.5,Bad Girls
417,Barcelona (1994),Comedy Romance,13,3.6923076923076925,Barcelona
418,Being Human (1993),Drama,2,3.0,Being Human
419,"Beverly Hillbillies, The (1993)",Comedy,20,2.675,"Beverly Hillbillies, The"
420,Beverly Hills Cop III (1994),Action Comedy Crime Thriller,59,2.7203389830508473,Beverly Hills Cop III
421,Black Beauty (1994),Adventure Children Drama,12,3.2083333333333335,Black Beauty
422,Blink (1994),Thriller,5,3.2,Blink
423,Blown Away (1994),Action Thriller,10,2.85,Blown Away
424,Blue Chips (1994),Drama,3,1.8333333333333333,Blue Chips
425,Blue Sky (1994),Drama Romance,2,3.75,Blue Sky
426,Body Snatchers (1993),Horror Sci-Fi Thriller,7,3.142857142857143,Body Snatchers
427,Boxing Helena (1993),Drama Mystery Romance Thriller,12,2.5416666666666665,Boxing Helena
428,"Bronx Tale, A (1993)",Drama,18,3.7222222222222223,"Bronx Tale, A"
429,Cabin Boy (1994),Comedy,6,2.0,Cabin Boy
430,Calendar Girl (1993),Comedy Drama,2,3.75,Calendar Girl
431,Carlito's Way (1993),Crime Drama,42,3.738095238095238,Carlito's Way
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure Comedy Western,55,2.6454545454545455,City Slickers II: The Legend of Curly's Gold
433,Clean Slate (1994),Comedy,8,2.75,Clean Slate
434,Cliffhanger (1993),Action Adventure Thriller,101,3.0346534653465347,Cliffhanger
435,Coneheads (1993),Comedy Sci-Fi,63,2.4206349206349205,Coneheads
436,Color of Night (1994),Drama Thriller,7,2.5714285714285716,Color of Night
437,Cops and Robbersons (1994),Comedy,9,2.1666666666666665,Cops and Robbersons
438,"Cowboy Way, The (1994)",Action Comedy Drama,7,2.7142857142857144,"Cowboy Way, The"
440,Dave (1993),Comedy Romance,76,3.5460526315789473,Dave
441,Dazed and Confused (1993),Comedy,42,3.9285714285714284,Dazed and Confused
442,Demolition Man (1993),Action Adventure Sci-Fi,81,3.0925925925925926,Demolition Man
444,Even Cowgirls Get the Blues (1993),Comedy Romance,6,2.3333333333333335,Even Cowgirls Get the Blues
445,Fatal Instinct (1993),Comedy,12,3.0,Fatal Instinct
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama Romance,9,3.8333333333333335,Farewell My Concubine (Ba wang bie ji)
448,Fearless (1993),Drama,8,3.625,Fearless
449,Fear of a Black Hat (1994),Comedy,1,1.0,Fear of a Black Hat
450,With Honors (1994),Comedy Drama,7,3.0,With Honors
451,Flesh and Bone (1993),Drama Mystery Romance,1,4.0,Flesh and Bone
452,Widows' Peak (1994),Drama,3,3.0,Widows' Peak
453,For Love or Money (1993),Comedy Romance,5,2.8,For Love or Money
454,"Firm, The (1993)",Drama Thriller,101,3.5346534653465347,"Firm, The"
455,Free Willy (1993),Adventure Children Drama,37,2.391891891891892,Free Willy
456,Fresh (1994),Crime Drama Thriller,4,3.75,Fresh
457,"Fugitive, The (1993)",Thriller,190,3.9921052631578946,"Fugitive, The"
458,Geronimo: An American Legend (1993),Drama Western,5,2.8,Geronimo: An American Legend
459,"Getaway, The (1994)",Action Adventure Crime Drama Romance Thriller,6,2.25,"Getaway, The"
460,Getting Even with Dad (1994),Comedy,3,2.6666666666666665,Getting Even with Dad
461,Go Fish (1994),Drama Romance,4,2.75,Go Fish
464,Hard Target (1993),Action Adventure Crime Thriller,10,2.9,Hard Target
466,Hot Shots! Part Deux (1993),Action Comedy War,60,2.8666666666666667,Hot Shots! Part Deux
467,Live Nude Girls (1995),Comedy,1,5.0,Live Nude Girls
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy Romance,22,3.2045454545454546,"Englishman Who Went Up a Hill But Came Down a Mountain, The"
469,"House of the Spirits, The (1993)",Drama Romance,5,3.4,"House of the Spirits, The"
470,House Party 3 (1994),Comedy,1,1.0,House Party 3
471,"Hudsucker Proxy, The (1994)",Comedy,40,3.55,"Hudsucker Proxy, The"
472,I'll Do Anything (1994),Comedy Drama,6,2.5833333333333335,I'll Do Anything
473,In the Army Now (1994),Comedy War,7,1.8571428571428572,In the Army Now
474,In the Line of Fire (1993),Action Thriller,70,3.692857142857143,In the Line of Fire
475,In the Name of the Father (1993),Drama,25,4.3,In the Name of the Father
476,"Inkwell, The (1994)",Comedy Drama,1,1.0,"Inkwell, The"
477,What's Love Got to Do with It? (1993),Drama Musical,17,3.3823529411764706,What's Love Got to Do with It?
478,Jimmy Hollywood (1994),Comedy Crime Drama,1,2.5,Jimmy Hollywood
479,Judgment Night (1993),Action Crime Thriller,4,2.25,Judgment Night
480,Jurassic Park (1993),Action Adventure Sci-Fi Thriller,238,3.75,Jurassic Park
481,Kalifornia (1993),Drama Thriller,19,3.1578947368421053,Kalifornia
482,Killing Zoe (1994),Crime Drama Thriller,8,3.625,Killing Zoe
484,Lassie (1994),Adventure Children,2,3.0,Lassie
485,Last Action Hero (1993),Action Adventure Comedy Fantasy,53,2.9339622641509435,Last Action Hero
486,Life with Mikey (1993),Comedy,3,3.0,Life with Mikey
487,Lightning Jack (1994),Comedy Western,4,2.5,Lightning Jack
488,M. Butterfly (1993),Drama Romance,1,3.0,M. Butterfly
489,Made in America (1993),Comedy,11,2.8636363636363638,Made in America
490,Malice (1993),Thriller,12,3.0,Malice
491,"Man Without a Face, The (1993)",Drama,17,3.2941176470588234,"Man Without a Face, The"
492,Manhattan Murder Mystery (1993),Comedy Mystery,14,3.75,Manhattan Murder Mystery
493,Menace II Society (1993),Action Crime Drama,12,3.6666666666666665,Menace II Society
494,Executive Decision (1996),Action Adventure Thriller,41,3.3780487804878048,Executive Decision
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,1,5.0,In the Realm of the Senses (Ai no corrida)
496,What Happened Was... (1994),Comedy Drama Romance Thriller,1,5.0,What Happened Was...
497,Much Ado About Nothing (1993),Comedy Romance,43,3.813953488372093,Much Ado About Nothing
499,Mr. Wonderful (1993),Comedy Romance,2,2.5,Mr. Wonderful
500,Mrs. Doubtfire (1993),Comedy Drama,144,3.388888888888889,Mrs. Doubtfire
501,Naked (1993),Drama,6,3.6666666666666665,Naked
502,"Next Karate Kid, The (1994)",Action Children Romance,15,2.3666666666666667,"Next Karate Kid, The"
504,No Escape (1994),Action Drama Sci-Fi,2,3.0,No Escape
505,North (1994),Comedy,7,2.2142857142857144,North
506,Orlando (1992),Drama Fantasy Romance,2,4.5,Orlando
507,"Perfect World, A (1993)",Crime Drama Thriller,13,3.3846153846153846,"Perfect World, A"
508,Philadelphia (1993),Drama,66,3.6136363636363638,Philadelphia
509,"Piano, The (1993)",Drama Romance,61,3.540983606557377,"Piano, The"
510,Poetic Justice (1993),Drama,1,3.0,Poetic Justice
511,"Program, The (1993)",Action Drama,2,3.0,"Program, The"
512,"Puppet Masters, The (1994)",Horror Sci-Fi,4,3.0,"Puppet Masters, The"
513,Radioland Murders (1994),Comedy Mystery Romance,4,3.375,Radioland Murders
514,"Ref, The (1994)",Comedy,18,3.4166666666666665,"Ref, The"
515,"Remains of the Day, The (1993)",Drama Romance,24,3.6041666666666665,"Remains of the Day, The"
516,Renaissance Man (1994),Comedy Drama,18,3.0555555555555554,Renaissance Man
517,Rising Sun (1993),Action Drama Mystery,9,3.2777777777777777,Rising Sun
518,"Road to Wellville, The (1994)",Comedy,4,2.375,"Road to Wellville, The"
519,RoboCop 3 (1993),Action Crime Drama Sci-Fi Thriller,21,2.4047619047619047,RoboCop 3
520,Robin Hood: Men in Tights (1993),Comedy,69,3.130434782608696,Robin Hood: Men in Tights
521,Romeo Is Bleeding (1993),Crime Thriller,3,3.1666666666666665,Romeo Is Bleeding
522,Romper Stomper (1992),Action Drama,7,3.2857142857142856,Romper Stomper
523,Ruby in Paradise (1993),Drama,4,3.5,Ruby in Paradise
524,Rudy (1993),Drama,34,3.485294117647059,Rudy
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,1,4.0,"Savage Nights (Nuits fauves, Les)"
527,Schindler's List (1993),Drama War,220,4.225,Schindler's List
528,"Scout, The (1994)",Comedy Drama,3,2.3333333333333335,"Scout, The"
529,Searching for Bobby Fischer (1993),Drama,40,3.875,Searching for Bobby Fischer
531,"Secret Garden, The (1993)",Children Drama,24,3.25,"Secret Garden, The"
532,Serial Mom (1994),Comedy Crime Horror,16,3.0,Serial Mom
533,"Shadow, The (1994)",Action Adventure Fantasy Mystery,18,2.888888888888889,"Shadow, The"
534,Shadowlands (1993),Drama Romance,14,3.607142857142857,Shadowlands
535,Short Cuts (1993),Drama,15,3.2666666666666666,Short Cuts
536,"Simple Twist of Fate, A (1994)",Drama,3,3.3333333333333335,"Simple Twist of Fate, A"
537,Sirens (1994),Drama,12,3.1666666666666665,Sirens
538,Six Degrees of Separation (1993),Drama,12,3.5833333333333335,Six Degrees of Separation
539,Sleepless in Seattle (1993),Comedy Drama Romance,106,3.4716981132075473,Sleepless in Seattle
540,Sliver (1993),Thriller,18,2.6666666666666665,Sliver
541,Blade Runner (1982),Action Sci-Fi Thriller,124,4.100806451612903,Blade Runner
542,Son in Law (1993),Comedy Drama Romance,14,2.7857142857142856,Son in Law
543,So I Married an Axe Murderer (1993),Comedy Romance Thriller,41,3.317073170731707,So I Married an Axe Murderer
544,Striking Distance (1993),Action Crime,8,2.4375,Striking Distance
546,Super Mario Bros. (1993),Action Adventure Children Comedy Fantasy Sci-Fi,21,2.0,Super Mario Bros.
547,Surviving the Game (1994),Action Adventure Thriller,2,3.25,Surviving the Game
548,Terminal Velocity (1994),Action Mystery Thriller,6,2.75,Terminal Velocity
549,Thirty-Two Short Films About Glenn Gould (1993),Drama Musical,2,4.5,Thirty-Two Short Films About Glenn Gould
550,Threesome (1994),Comedy Romance,5,3.4,Threesome
551,"Nightmare Before Christmas, The (1993)",Animation Children Fantasy Musical,93,3.553763440860215,"Nightmare Before Christmas, The"
552,"Three Musketeers, The (1993)",Action Adventure Comedy Romance,61,3.262295081967213,"Three Musketeers, The"
553,Tombstone (1993),Action Drama Western,65,3.8153846153846156,Tombstone
555,True Romance (1993),Crime Thriller,65,3.8,True Romance
556,"War Room, The (1993)",Documentary,6,3.3333333333333335,"War Room, The"
558,"Pagemaster, The (1994)",Action Adventure Animation Children Fantasy,8,2.9375,"Pagemaster, The"
562,Welcome to the Dollhouse (1995),Comedy Drama,23,3.5434782608695654,Welcome to the Dollhouse
563,Germinal (1993),Drama Romance,1,4.0,Germinal
564,Chasers (1994),Comedy,2,1.5,Chasers
567,Kika (1993),Comedy Drama,3,2.0,Kika
568,Bhaji on the Beach (1993),Comedy Drama,2,3.5,Bhaji on the Beach
569,Little Big League (1994),Comedy Drama,6,2.6666666666666665,Little Big League
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,1,3.5,"Ciao, Professore! (Io speriamo che me la cavo)"
574,Spanking the Monkey (1994),Comedy Drama,4,3.25,Spanking the Monkey
575,"Little Rascals, The (1994)",Children Comedy,16,2.65625,"Little Rascals, The"
577,Andre (1994),Adventure Children Drama,4,2.125,Andre
579,"Escort, The (Scorta, La) (1993)",Crime Thriller,1,3.0,"Escort, The (Scorta, La)"
580,Princess Caraboo (1994),Drama,5,2.8,Princess Caraboo
581,"Celluloid Closet, The (1995)",Documentary,4,4.0,"Celluloid Closet, The"
583,Dear Diary (Caro Diario) (1994),Comedy Drama,1,4.0,Dear Diary (Caro Diario)
585,"Brady Bunch Movie, The (1995)",Comedy,36,2.736111111111111,"Brady Bunch Movie, The"
586,Home Alone (1990),Children Comedy,116,2.9956896551724137,Home Alone
587,Ghost (1990),Comedy Drama Fantasy Romance Thriller,115,3.4347826086956523,Ghost
588,Aladdin (1992),Adventure Animation Children Comedy Musical,183,3.7923497267759565,Aladdin
589,Terminator 2: Judgment Day (1991),Action Sci-Fi,224,3.970982142857143,Terminator 2: Judgment Day
590,Dances with Wolves (1990),Adventure Drama Western,164,3.8353658536585367,Dances with Wolves
592,Batman (1989),Action Crime Thriller,189,3.4285714285714284,Batman
593,"Silence of the Lambs, The (1991)",Crime Horror Thriller,279,4.161290322580645,"Silence of the Lambs, The"
594,Snow White and the Seven Dwarfs (1937),Animation Children Drama Fantasy Musical,77,3.616883116883117,Snow White and the Seven Dwarfs
595,Beauty and the Beast (1991),Animation Children Fantasy Musical Romance IMAX,146,3.7705479452054793,Beauty and the Beast
596,Pinocchio (1940),Animation Children Fantasy Musical,60,3.45,Pinocchio
597,Pretty Woman (1990),Comedy Romance,135,3.4851851851851854,Pretty Woman
599,"Wild Bunch, The (1969)",Adventure Western,11,3.8181818181818183,"Wild Bunch, The"
600,Love and a .45 (1994),Action Comedy Crime,1,4.0,Love and a .45
602,"Great Day in Harlem, A (1994)",Documentary,1,4.0,"Great Day in Harlem, A"
605,One Fine Day (1996),Drama Romance,10,3.0,One Fine Day
606,Candyman: Farewell to the Flesh (1995),Fantasy Horror,4,3.0,Candyman: Farewell to the Flesh
608,Fargo (1996),Comedy Crime Drama Thriller,181,4.116022099447513,Fargo
609,Homeward Bound II: Lost in San Francisco (1996),Adventure Children,14,3.5714285714285716,Homeward Bound II: Lost in San Francisco
610,Heavy Metal (1981),Action Adventure Animation Horror Sci-Fi,33,3.5454545454545454,Heavy Metal
611,Hellraiser: Bloodline (1996),Action Horror Sci-Fi,6,2.4166666666666665,Hellraiser: Bloodline
612,"Pallbearer, The (1996)",Comedy,6,2.5,"Pallbearer, The"
613,Jane Eyre (1996),Drama Romance,8,3.1875,Jane Eyre
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy Drama,1,3.0,Bread and Chocolate (Pane e cioccolata)
616,"Aristocats, The (1970)",Animation Children,45,3.411111111111111,"Aristocats, The"
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy Drama,3,2.8333333333333335,"Flower of My Secret, The (La flor de mi secreto)"
618,Two Much (1995),Comedy Romance,1,3.0,Two Much
619,Ed (1996),Comedy,5,2.6,Ed
626,"Thin Line Between Love and Hate, A (1996)",Comedy,1,5.0,"Thin Line Between Love and Hate, A"
627,"Last Supper, The (1995)",Drama Thriller,6,3.3333333333333335,"Last Supper, The"
628,Primal Fear (1996),Crime Drama Mystery Thriller,35,3.642857142857143,Primal Fear
631,All Dogs Go to Heaven 2 (1996),Adventure Animation Children Fantasy Musical Romance,11,3.1818181818181817,All Dogs Go to Heaven 2
632,Land and Freedom (Tierra y libertad) (1995),Drama War,1,4.0,Land and Freedom (Tierra y libertad)
633,Denise Calls Up (1995),Comedy,1,5.0,Denise Calls Up
634,Theodore Rex (1995),Comedy,4,2.25,Theodore Rex
635,"Family Thing, A (1996)",Comedy Drama,2,3.0,"Family Thing, A"
636,Frisk (1995),Drama,1,3.0,Frisk
637,Sgt. Bilko (1996),Comedy,33,3.0454545454545454,Sgt. Bilko
638,Jack and Sarah (1995),Romance,1,3.0,Jack and Sarah
639,Girl 6 (1996),Comedy Drama,4,3.0,Girl 6
640,Diabolique (1996),Drama Thriller,11,2.6818181818181817,Diabolique
645,Nelly & Monsieur Arnaud (1995),Drama,2,3.5,Nelly & Monsieur Arnaud
647,Courage Under Fire (1996),Action Crime Drama War,29,3.3275862068965516,Courage Under Fire
648,Mission: Impossible (1996),Action Adventure Mystery Thriller,162,3.537037037037037,Mission: Impossible
649,Cold Fever (Á köldum klaka) (1995),Comedy Drama,1,3.0,Cold Fever (Á köldum klaka)
650,Moll Flanders (1996),Drama,4,3.0,Moll Flanders
653,Dragonheart (1996),Action Adventure Fantasy,65,3.0923076923076924,Dragonheart
656,Eddie (1996),Comedy,5,3.0,Eddie
661,James and the Giant Peach (1996),Adventure Animation Children Fantasy Musical,49,3.4489795918367347,James and the Giant Peach
662,Fear (1996),Thriller,7,3.2857142857142856,Fear
663,Kids in the Hall: Brain Candy (1996),Comedy,12,3.2916666666666665,Kids in the Hall: Brain Candy
665,Underground (1995),Comedy Drama War,3,4.333333333333333,Underground
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,8,2.8125,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite)
668,Song of the Little Road (Pather Panchali) (1955),Drama,2,4.25,Song of the Little Road (Pather Panchali)
670,"World of Apu, The (Apur Sansar) (1959)",Drama,2,4.75,"World of Apu, The (Apur Sansar)"
671,Mystery Science Theater 3000: The Movie (1996),Comedy Sci-Fi,36,3.486111111111111,Mystery Science Theater 3000: The Movie
673,Space Jam (1996),Adventure Animation Children Comedy Fantasy Sci-Fi,53,2.707547169811321,Space Jam
674,Barbarella (1968),Adventure Comedy Sci-Fi,9,3.1666666666666665,Barbarella
678,Some Folks Call It a Sling Blade (1993),Drama Thriller,9,3.8333333333333335,Some Folks Call It a Sling Blade
679,"Run of the Country, The (1995)",Drama,1,4.0,"Run of the Country, The"
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama Mystery Romance Sci-Fi Thriller,4,4.125,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)"
685,It's My Party (1996),Drama,2,4.0,It's My Party
688,Operation Dumbo Drop (1995),Action Adventure Comedy War,9,2.3333333333333335,Operation Dumbo Drop
691,Mrs. Winterbourne (1996),Comedy Romance,3,3.3333333333333335,Mrs. Winterbourne
692,Solo (1996),Action Sci-Fi Thriller,4,2.0,Solo
694,"Substitute, The (1996)",Action Crime Drama,11,2.9545454545454546,"Substitute, The"
695,True Crime (1996),Mystery Thriller,2,4.0,True Crime
